#BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
        6075    -5.43963     -5.4644  0.00174638
        6076    -5.44207    -5.46439  0.00174609
        6077    -5.44466    -5.46439  0.00174581
        6078    -5.44737    -5.46439  0.00174552
        6079    -5.45063    -5.46438  0.00174524
        6080    -5.45382    -5.46438  0.00174495
        6081    -5.45721    -5.46438  0.00174467
        6082    -5.46138    -5.46438  0.00174438
        6083    -5.46526    -5.46438  0.00174409
        6084    -5.46925    -5.46438  0.00174381
        6085     -5.4732    -5.46438  0.00174352
        6086    -5.47769    -5.46439  0.00174324
        6087    -5.48238    -5.46439  0.00174295
        6088    -5.48635    -5.46439  0.00174267
        6089    -5.49078     -5.4644  0.00174239
        6090    -5.49506     -5.4644  0.00174211
        6091      -5.499    -5.46441  0.00174183
        6092    -5.50336    -5.46441  0.00174156
        6093    -5.50855    -5.46442  0.00174129
        6094    -5.51276    -5.46443  0.00174102
        6095    -5.51687    -5.46444  0.00174076
        6096    -5.52042    -5.46445  0.00174049
        6097      -5.524    -5.46446  0.00174024
        6098    -5.52789    -5.46447  0.00173998
        6099    -5.53223    -5.46448  0.00173973
        6100    -5.53535    -5.46449  0.00173949
        6101    -5.53844     -5.4645  0.00173924
        6102    -5.54164    -5.46451    0.001739
        6103    -5.54449    -5.46453  0.00173877
        6104    -5.54714    -5.46454  0.00173854
        6105    -5.55002    -5.46456  0.00173831
        6106    -5.55223    -5.46457  0.00173808
        6107     -5.5542    -5.46458  0.00173786
        6108    -5.55595     -5.4646  0.00173764
        6109    -5.55776    -5.46461  0.00173742
        6110    -5.55935    -5.46463  0.00173721
        6111    -5.56009    -5.46465  0.00173699
        6112    -5.56121    -5.46466  0.00173678
        6113     -5.5618    -5.46468  0.00173657
        6114    -5.56217    -5.46469  0.00173636
        6115    -5.56247    -5.46471  0.00173615
        6116    -5.56288    -5.46473  0.00173594
        6117    -5.56264    -5.46474  0.00173573
        6118    -5.56192    -5.46476  0.00173552
        6119    -5.56134    -5.46477  0.00173531
        6120    -5.56062    -5.46479  0.00173509
        6121    -5.56007     -5.4648  0.00173488
        6122    -5.55911    -5.46482  0.00173466
        6123    -5.55852    -5.46483  0.00173445
        6124    -5.55725    -5.46485  0.00173423
        6125    -5.55639    -5.46486  0.00173401
        6126     -5.5549    -5.46488  0.00173379
        6127    -5.55356    -5.46489  0.00173357
        6128    -5.55224    -5.46491  0.00173334
        6129    -5.55065    -5.46492  0.00173312
        6130    -5.54912    -5.46494  0.00173289
        6131    -5.54826    -5.46495  0.00173266
        6132    -5.54795    -5.46496  0.00173243
        6133    -5.54714    -5.46498   0.0017322
        6134    -5.54674    -5.46499  0.00173197
        6135    -5.54616      -5.465  0.00173174
        6136    -5.54617    -5.46502  0.00173151
        6137    -5.54661    -5.46503  0.00173127
        6138    -5.54629    -5.46504  0.00173104
        6139     -5.5461    -5.46506  0.00173081
        6140    -5.54605    -5.46507  0.00173058
        6141    -5.54598    -5.46508  0.00173035
        6142    -5.54619     -5.4651  0.00173012
        6143    -5.54728    -5.46511  0.00172989
        6144    -5.54803    -5.46512  0.00172966
        6145    -5.54813    -5.46514  0.00172943
        6146    -5.54909    -5.46515   0.0017292
        6147    -5.54969    -5.46516  0.00172897
        6148    -5.55097    -5.46518  0.00172875
        6149    -5.55173    -5.46519  0.00172853
        6150    -5.55285    -5.46521   0.0017283
        6151    -5.55403    -5.46522  0.00172808
        6152    -5.55586    -5.46523  0.00172786
        6153    -5.55743    -5.46525  0.00172765
        6154    -5.55872    -5.46526  0.00172744
        6155    -5.55989    -5.46528  0.00172722
        6156    -5.56137     -5.4653  0.00172701
        6157    -5.56285    -5.46531   0.0017268
        6158    -5.56449    -5.46533   0.0017266
        6159     -5.5655    -5.46534   0.0017264
        6160    -5.56741    -5.46536   0.0017262
        6161     -5.5687    -5.46538    0.001726
        6162     -5.5698    -5.46539   0.0017258
        6163    -5.57041    -5.46541   0.0017256
        6164    -5.57233    -5.46543  0.00172541
        6165    -5.57314    -5.46545  0.00172522
        6166    -5.57403    -5.46546  0.00172503
        6167    -5.57501    -5.46548  0.00172484
        6168    -5.57576     -5.4655  0.00172465
        6169    -5.57673    -5.46552  0.00172447
        6170    -5.57731    -5.46554  0.00172428
        6171    -5.57763    -5.46555   0.0017241
        6172     -5.5783    -5.46557  0.00172392
        6173    -5.57855    -5.46559  0.00172374
        6174    -5.57838    -5.46561  0.00172355
        6175    -5.57838    -5.46563  0.00172337
        6176    -5.57885    -5.46565  0.00172319
        6177    -5.57871    -5.46566  0.00172301
        6178    -5.57842    -5.46568  0.00172283
        6179    -5.57842     -5.4657  0.00172264
        6180    -5.57765    -5.46572  0.00172246
        6181     -5.5767    -5.46574  0.00172228
        6182    -5.57588    -5.46575  0.00172209
        6183    -5.57456    -5.46577   0.0017219
        6184    -5.57365    -5.46579  0.00172171
        6185     -5.5721    -5.46581  0.00172152
        6186    -5.57004    -5.46582  0.00172132
        6187    -5.56824    -5.46584  0.00172112
        6188    -5.56624    -5.46586  0.00172092
        6189    -5.56374    -5.46587  0.00172072
        6190    -5.56105    -5.46589  0.00172051
        6191    -5.55832     -5.4659  0.00172029
        6192    -5.55526    -5.46592  0.00172008
        6193    -5.55278    -5.46593  0.00171986
        6194    -5.54938    -5.46594  0.00171963
        6195    -5.54568    -5.46596   0.0017194
        6196    -5.54229    -5.46597  0.00171917
        6197    -5.53923    -5.46598  0.00171893
        6198    -5.53514    -5.46599  0.00171869
        6199     -5.5308      -5.466  0.00171844
        6200    -5.52653    -5.46601   0.0017182
        6201    -5.52294    -5.46602  0.00171794
        6202    -5.51884    -5.46603  0.00171769
        6203    -5.51484    -5.46604  0.00171743
        6204    -5.51066    -5.46605  0.00171717
        6205    -5.50571    -5.46605   0.0017169
        6206    -5.50149    -5.46606  0.00171663
        6207    -5.49698    -5.46606  0.00171636
        6208    -5.49277    -5.46607  0.00171609
        6209    -5.48813    -5.46607  0.00171582
        6210    -5.48412    -5.46607  0.00171555
        6211    -5.47969    -5.46608  0.00171527
        6212    -5.47514    -5.46608    0.001715
        6213    -5.47123    -5.46608  0.00171472
        6214    -5.46722    -5.46608  0.00171445
        6215    -5.46326    -5.46608  0.00171417
        6216    -5.45891    -5.46608  0.00171389
        6217    -5.45492    -5.46607  0.00171362
        6218    -5.45086    -5.46607  0.00171335
        6219    -5.44718    -5.46607  0.00171307
        6220    -5.44373    -5.46607   0.0017128
        6221    -5.43993    -5.46606  0.00171253
        6222    -5.43655    -5.46606  0.00171226
        6223    -5.43314    -5.46605    0.001712
        6224    -5.43003    -5.46605  0.00171173
        6225    -5.42693    -5.46604  0.00171147
        6226    -5.42385    -5.46603   0.0017112
        6227    -5.42128    -5.46602  0.00171095
        6228    -5.41952    -5.46602  0.00171069
        6229    -5.41725    -5.46601  0.00171043
        6230    -5.41568      -5.466  0.00171017
        6231    -5.41408    -5.46599  0.00170992
        6232    -5.41278    -5.46598  0.00170967
        6233    -5.41178    -5.46598  0.00170942
        6234    -5.41096    -5.46597  0.00170916
        6235    -5.41061    -5.46596  0.00170891
        6236     -5.4109    -5.46595  0.00170866
        6237    -5.41169    -5.46594  0.00170841
        6238    -5.41281    -5.46593  0.00170816
        6239    -5.41396    -5.46592   0.0017079
        6240    -5.41529    -5.46592  0.00170765
        6241    -5.41723    -5.46591  0.00170739
        6242    -5.41933     -5.4659  0.00170714
        6243     -5.4217    -5.46589  0.00170688
        6244    -5.42433    -5.46589  0.00170662
        6245    -5.42719    -5.46588  0.00170635
        6246    -5.43027    -5.46587  0.00170609
        6247    -5.43354    -5.46587  0.00170583
        6248    -5.43651    -5.46586  0.00170556
        6249    -5.43991    -5.46586  0.00170529
        6250    -5.44357    -5.46586  0.00170502
        6251    -5.44684    -5.46585  0.00170475
        6252    -5.45047    -5.46585  0.00170448
        6253    -5.45396    -5.46585  0.00170421
        6254    -5.45776    -5.46585  0.00170394
        6255    -5.46093    -5.46585  0.00170367
        6256    -5.46436    -5.46585  0.00170339
        6257    -5.46818    -5.46585  0.00170312
        6258    -5.47146    -5.46585  0.00170285
        6259    -5.47496    -5.46585  0.00170258
        6260    -5.47804    -5.46585  0.00170231
        6261    -5.48115    -5.46585  0.00170204
        6262    -5.48429    -5.46586  0.00170177
        6263      -5.487    -5.46586   0.0017015
        6264    -5.48941    -5.46586  0.00170123
        6265    -5.49184    -5.46587  0.00170097
        6266    -5.49442    -5.46587   0.0017007
        6267    -5.49655    -5.46588  0.00170044
        6268    -5.49839    -5.46588  0.00170017
        6269    -5.50008    -5.46589  0.00169991
        6270    -5.50179    -5.46589  0.00169965
        6271    -5.50396     -5.4659  0.00169939
        6272    -5.50554    -5.46591  0.00169913
        6273    -5.50699    -5.46591  0.00169887
        6274    -5.50816    -5.46592  0.00169861
        6275    -5.50907    -5.46593  0.00169836
        6276    -5.51031    -5.46593   0.0016981
        6277    -5.51099    -5.46594  0.00169785
        6278    -5.51127    -5.46595  0.00169759
        6279    -5.51175    -5.46596  0.00169734
        6280    -5.51244    -5.46596  0.00169708
        6281    -5.51319    -5.46597  0.00169683
        6282    -5.51356    -5.46598  0.00169657
        6283    -5.51385    -5.46599  0.00169632
        6284    -5.51436    -5.46599  0.00169607
        6285    -5.51435      -5.466  0.00169582
        6286    -5.51472    -5.46601  0.00169556
        6287    -5.51441    -5.46602  0.00169531
        6288     -5.5148    -5.46602  0.00169506
        6289    -5.51452    -5.46603  0.00169481
        6290    -5.51464    -5.46604  0.00169456
        6291    -5.51501    -5.46605  0.00169431
        6292    -5.51471    -5.46606  0.00169405
        6293    -5.51482    -5.46606   0.0016938
        6294    -5.51458    -5.46607  0.00169355
        6295    -5.51474    -5.46608   0.0016933
        6296    -5.51425    -5.46609  0.00169305
        6297    -5.51387    -5.46609   0.0016928
        6298     -5.5133     -5.4661  0.00169254
        6299    -5.51255    -5.46611  0.00169229
        6300    -5.51192    -5.46612  0.00169204
        6301    -5.51127    -5.46612  0.00169178
        6302    -5.51075    -5.46613  0.00169153
        6303    -5.51067    -5.46614  0.00169128
        6304    -5.51012    -5.46614  0.00169102
        6305    -5.50956    -5.46615  0.00169077
        6306    -5.50885    -5.46616  0.00169051
        6307    -5.50844    -5.46616  0.00169026
        6308    -5.50803    -5.46617     0.00169
        6309    -5.50777    -5.46618  0.00168975
        6310    -5.50722    -5.46618  0.00168949
        6311    -5.50697    -5.46619  0.00168924
        6312    -5.50627     -5.4662  0.00168898
        6313    -5.50542     -5.4662  0.00168873
        6314    -5.50486    -5.46621  0.00168847
        6315    -5.50415    -5.46622  0.00168821
        6316    -5.50386    -5.46622  0.00168796
        6317    -5.50341    -5.46623   0.0016877
        6318    -5.50277    -5.46623  0.00168744
        6319    -5.50208    -5.46624  0.00168719
        6320     -5.5015    -5.46624  0.00168693
        6321    -5.50024    -5.46625  0.00168667
        6322    -5.49953    -5.46626  0.00168641
        6323    -5.49872    -5.46626  0.00168615
        6324    -5.49814    -5.46627  0.00168589
        6325     -5.4973    -5.46627  0.00168563
        6326     -5.4959    -5.46628  0.00168537
        6327    -5.49454    -5.46628  0.00168511
        6328    -5.49306    -5.46628  0.00168485
        6329     -5.4913    -5.46629  0.00168459
        6330    -5.48988    -5.46629  0.00168433
        6331    -5.48817    -5.46629  0.00168407
        6332    -5.48634     -5.4663   0.0016838
        6333    -5.48423     -5.4663  0.00168354
        6334    -5.48186     -5.4663  0.00168328
        6335    -5.47968    -5.46631  0.00168301
        6336    -5.47723    -5.46631  0.00168275
        6337    -5.47453    -5.46631  0.00168248
        6338    -5.47159    -5.46631  0.00168222
        6339    -5.46902    -5.46631  0.00168195
        6340    -5.46607    -5.46631  0.00168169
        6341    -5.46305    -5.46631  0.00168142
        6342    -5.46012    -5.46631  0.00168116
        6343      -5.457    -5.46631  0.00168089
        6344    -5.45458     -5.4663  0.00168063
        6345    -5.45108     -5.4663  0.00168036
        6346    -5.44861     -5.4663   0.0016801
        6347    -5.44521     -5.4663  0.00167984
        6348    -5.44225    -5.46629  0.00167958
        6349    -5.43913    -5.46629  0.00167932
        6350    -5.43616    -5.46628  0.00167906
        6351    -5.43304    -5.46628  0.00167881
        6352    -5.42994    -5.46627  0.00167855
        6353    -5.42656    -5.46627   0.0016783
        6354    -5.42381    -5.46626  0.00167805
        6355    -5.42096    -5.46625   0.0016778
        6356    -5.41785    -5.46624  0.00167755
        6357     -5.4148    -5.46624  0.00167731
        6358    -5.41182    -5.46623  0.00167707
